index_id	category	text
552	sports	Gũikara na ũgima mwega wa mwĩrĩ na hinya ũigananĩirie, kwĩruta mĩtugo mĩega ya ũnyui wa mai, na gũtaũkĩro nĩ maũndũ maingĩ meigiĩ mĩtugo ya kũongerera indo ingĩ no ĩteithie ateng'eri kũongerera mũthakĩre na kũongerera mũkenere wao harĩ mathako mao.
159	sports	Wa gatatũ, Hamlin arĩ pointi mĩrongo ĩrĩ thutha, no ithano mbere ya Bowyer. Kahne na Truex, Jr. marĩ agatano na gatandatũ marũmanĩrĩire na pointi ngiri igĩrĩ na magana merĩ ma mĩrongo ĩrĩ na ngiri igĩrĩ na magana merĩ ma mũgwanja.
11	sports	Record ĩrĩa yaigĩtwo nĩ Nadal kũrĩ mũthaki wa Canada yarĩ mũgwanja kwa igĩrĩ.
184	sports	Jaque no kwĩruta hĩndĩ ya meharĩrĩria mbere ya kĩmera kĩu kũrĩa Coverciano Italy mũthenya ũcio tene. Aikaraga mũkawa-inĩ wa kĩrabu kĩu mbere ya mũthako ũrĩa wabangĩto gũthako mũthenya wa kiumia na Bolonia.
1335	sports	Guoya wa kwaga ũkui nĩ ũkũongagerereka na ũhotekeku wa atĩ mũthako ũcio wahota gũthakĩrwo kĩharo kĩhinge gũtarĩ na macambĩki kĩa hinya.
1317	sports	"Tommy Dreamer akiuga ""Luna ararĩ mũtumia wa mũthamaki wa mbere wa Extreme. Mũtongoria wakwa wa mbere. Luna arakuire kũraihu kũrĩ ũtukũ warĩ na mĩeri ĩrĩ. Mũthaka na njĩra ya mwanya take. Mũtumia wa hinya."""
1200	sports	Arũme kuma Poland arĩa mena wathe wa kũona na mathakaga mũthako wa mbarabu magĩtũmĩra miti, cuma kana plastic ndaihu na jigananu ciohereirwo magũrũ-inĩ Maciej Krezel na mũmũtongoria Anna Ogarzynska makĩrĩkia marĩ namba ikũmi na ithatũ Super-G. Jong Seork Park wa Korea ya ithũĩro akĩrĩkia arĩ namba mĩrongo ĩrĩ na inya mathako inĩ ma arũme maikarĩte thĩ ma Super-G.
1750	sports	Nĩguo kwamũkĩra moohoro megiĩ nguucanio na kũrĩa ũngĩgũra tigiti cia mathako ma polo, rora Asociacion Argentina de Polo.
1149	sports	Mathako majirie thaa inya cia rũcinĩ kwĩna rĩera rĩega tiga gũthuthua kwa rũcinĩ kũrĩa gwathirire naihenya, warĩ mũthenya mwega mũno wa 7's rugby.
1199	sports	Arly Velasquez wa Mexico akĩrĩkia arĩ wa ikũmi na gatano maumĩrĩra-inĩ ma arũme maikarĩte thĩĩ Super G. Adam Hall wa New Zealand akĩrĩkia arĩ wa keeda maumĩrĩra-inĩ ma arũme marũgamĩte Super-G.
1177	sports	Mũthako wa mũico harĩ mũrũmanĩrĩro ũcio makahanĩka Ellis Park Johannesburg kiumia gĩũkĩte, rĩrĩa Springboks magathaka na Australia.
1853	sports	Kũrĩ kwega nĩũkũhota kũrĩkia itĩna iraya gũkĩra ũgĩthiĩ na magũrũ-no nĩ mahinda manini tu ũngĩkinyĩria ihenya rĩa mũnyororoko wa mbarabu-inĩ gũtuĩkania bũrũri-nĩ ũtarĩ na mondo nditũ mũgongo-inĩ ũgĩthiĩra njĩra-inĩ ũtemeirwo.
158	sports	Johnson, e thutha na pointi mũgwanja, arĩ wa kerĩ na ngiri igĩrĩ, magana merĩ ma mĩrongo ĩna na ithatũ.
809	sports	Canyoning (kana canyoneering) nĩ ũhoro na gũikũrũka nginya gĩtina-inĩ kĩa mũkuru mũnene, ũrĩa no ũkorwo ũrĩ mũũmũ kana ũiyũire maaĩ.
1062	sports	Robin Uthappa akĩingĩria mbao iria nyingĩ innings, runs mĩrongo mũgwanja harĩ mĩbira mĩrongo ĩna na ũmwe nĩ kũhũra inya ikũmi na ĩmwe na ithatatu igĩrĩ.
1417	sports	Mathaka ma hĩndĩ ya heho makoragwo moĩkaine mũno mĩena ya rũgongo, na andũ a Italy nĩ macindanaga macindano-inĩ ma kĩ mabũrũri na mĩthako ya Olympics.
78	sports	Maroochydore nĨarĨkirie e wa mbere pointi ithathatũ igũrũ wa Noosa ũrĨa waarĨ wa keerĨ.
1238	sports	Michael Schumacher agĩtiga gũthiĩ na mbere na ihenya rĩu kahinda kanini thutha wa Alonso, nĩ ũndũ wa gũthũkĩrio nĩ kũrũgamio kũingĩ gĩcindano-inĩ hĩndĩ ya ihenya rĩu.
551	sports	Mĩtugo mĩega ya mĩrĩre ĩ ike ndĩngĩruta maumĩrĩra mega ma mĩthakĩre, no noĩteithie na hinya ũgima wa ateng'eri arĩa mena mĩaka mĩnini.
1324	sports	Na nĩ aremetwo nĩ kũnyua ndaawa iria irabatarĩkana kũnina ruo tondũ nĩ igirĩtio harĩ mathaka macio.
1584	health	ũthuthuria nĩ wonete atĩ atumia nĩ makoragwo me maita merĩ mũno makĩria kũgĩa MS gũkĩra arũme.
803	health	Njoohi cia ibango itarĩ njĩtĩkĩrie no ikorwo na gĩko kĩa mĩthemba kĩrĩ na ũgwati arĩ hamwe na methanol, ĩrĩa ĩngĩrehe ũtumumu kana gĩkuũ o na ĩnyuĩtwo kanini kanini.
564	health	No maumĩrĩra ma mũrimu wa gwĩtigĩra maũndũ moru gwĩkĩka, tiga mũrimũ wa gũtangĩka meciria na guoya ibataranagio mũbango wa tabarĩra bange ya PA iria ciĩkagwo o kiumia.
1482	health	Andũ magĩa ngari nyingĩ nĩmatũmaga mĩtino mĩingi ya barabara yonekane, na mĩtambo ya kĩ-riu nĩ ĩbatarĩkanaga nginya mathibitarĩ-inĩ gũthondeka mĩĩri ĩrĩa mĩtihangie.
1	health	Athuthuria matongoretie makiuga ũndũ ũyũ no ũteithie kũonekana mĩrĩ-inĩ tene kwa mĩrimũ ta cancer, tuberculosis, mũkingo na marĩria kurĩ arwaru kuma mabũrũri mathĩni, kũrĩa ũhoni kuma mĩrimũ ta cancer ya nyondo ĩrĩ mĩnini ĩngĩringithanio na mabũrũri matongu.
998	health	Dagĩtarĩ Ehud Ur, profesa wa dawa cukuru mũnene wa Dalhousie Halifax, Nova Scotia na mũikarĩri gĩtĩ wa rũhonge rwa ũrigitani na ũthuthuria wa gĩkundi kĩa arũaru a mũrimu wa cukari Canada akĩheana mũkana atĩ ũthuthuria no hĩndĩ ũrambĩrĩirie
511	health	"Ciana ici mahinda kwa mahinda nĩciĩkoraga thĩna-inĩ tondũ "" Wakwĩingĩria mĩtũgo-inĩ  mĩũru, kwĩingiria mbaraa-inĩ, na kũhe watho ihinda iritũ"" nĩguo gucanjamũra hakiri ciao tondũ hakiri ciao citingĩcanjamurwo na njĩra cia kawaida."
138	health	Andũ nĩ mahutagio nĩ kũhuhia maaĩ macio mathũkĩtĩo ni maaĩ marĩa makuagwo nĩ huho riera-inĩ.
520	health	Andũ amwe metĩkĩtie atĩ gũkorwo na iroto nyingĩ lucid iria nĩ  artificially induced no kũnogie mũndũ mũno.
1226	health	Potro agĩthondekwo kĩande-inĩ kahinda kau, no akĩhota gũcoka mũthako-inĩ.
1526	health	Kũongerera, kwaga gwĩka ũguo, gũkoragwo na maumĩrĩra mooru: kwaga gũkũra wega, kwaga irio cia kũigana na mũthia gĩkuũ.
1153	health	Anene a itũũra inene rĩa Amsterdam na Anne Frank Museum makauga atĩ mũtĩ ũcio nĩ mũgwatie fungus na nĩ ũgwati mũnene harĩ ũgima wa mwĩrĩ makiuga atĩ warĩ ũgwati-inĩ mũnene wa kũgũa.
1208	health	Thibitarĩ nĩ ĩrũmĩrĩire mũtaratara wa kũgitĩra ũtheremi, nginyagia kũgayũkania arũaru kũrĩ andũ acio angĩ kũgitĩra ũhoteteku wa kũgwatia acio angĩ.
1204	health	Institute ya Haiti ya Justice na Democracy nĩĩgwetete ũthuthuria wa mwanya ũrĩa ũronania aigi thayũ a UN a Nepal mahota gũkorwo nĩo marehire mũtuthũko ũcio Haiti matekũmenya.
1822	health	Mĩrimũ ya kũgwatanio yo mĩene, kana nyamũ njũru iria ingĩtihia kana ciũrage andũ kĩa hinya, kaingĩ itingĩhĩtũkio ta memenyi.
510	health	Ciana irĩa ikoragwo na ADD nĩ ikoragwo na ũritũ harĩ maũndũ ta wĩra wa cukuru, no nomahote kũiga meciria maao handũ maũndũ marĩa makenagirira magĩka ta gũthaka mĩthako, kũona gatuni iria mendete mũno kana kwandĩka raini mategwĩkĩra marũri.
1097	health	ThĨiniĨ wa mwaka ũmwe, mũndũ mũrwaru no agwatie andũ 10 nginya 15 arĨa mamũkuhĨrĨirie.
1129	health	Na rĩrĩa haaro ciathirire thuutha wa arĩa magurarĩtio gũtwaro thibitarĩ, angĩ ta mĩrongo ĩna harĩ oho a jera arĩa matigarĩte magĩikara nja-inĩ makĩrega gũcoka njera-inĩ ciao.
495	health	NdagitarĨ nĨciambĨrĨirie kwandĨkwo nĨ Emperor Augustus na nginya akĨambĨrĨria Roman Medical Corps ya mbere gũteithĨrĨria thuutha wa mbaara.
1279	health	Ona kũrĩ ũguo ndereva nĩ agĩire nguraro njũru cia kĩongo.
997	health	"""Rĩu twĩna mbĩa cia mĩeri ĩna irarĩ na mũrimũ wa cukari na rĩu itirĩ naguo"" Nake akĩongerera."
1576	health	kunyua ndawa ya thumu no gũkorwo gũtaronekana wega o rĩo. Ndariri ta gũtahĩka nĩ cionekaga kũingĩ na kwoguo ũthuthuria wa hĩndĩ ĩyo ndũngĩkĩka.
1187	entertainment	Na nĩũndũ wa maumĩrĩra macio, athaki magucagia cienyũ cia bangi hau mbere, na kũrĩa mĩthako ĩyo yonanagĩrio onayo nĩ yetĩkagĩria eroreri meke o taguo.
1221	entertainment	Aerosmith nĩ makanjĩte monanio ma nyiĩmbo marĩa matigarĩte iceera-inĩ rĩao.
1791	entertainment	Ũngĩkorwo nĩ ũrenda gũkuhĩrĩria harĩa maũndũ marekĩka ũrabatara gũkorwo ũũkĩrĩte tene na ũgĩe na handũ ha kwamba hema hakuhĩ na rwĩmbo.
777	entertainment	Nĩ kũrĩ na mĩthemba mĩingĩ ya mĩkwa ĩrĩa yanahũthĩka kahinda-inĩ ka mĩaka. Mũkwa wa gĩthimi kĩrĩa gĩĩtĩkĩrĩku makĩria ya mirimita mĩrongo ĩtatũ na ithano (karimũ ka ũraihu na wariĩ  wa mirimita mĩrongo ĩtatũ na ithano na mirimita mĩrongo ĩĩrĩ na inya) nĩguo wonekaga muno.
668	entertainment	O na harĩa ũndũ ũyũ wĩkĩkaga mũno, nĩũgirĩtio nĩ Disney: tigiti icio itingĩtiganĩrwo.
38	entertainment	O kihingo gia kĩbindi kĩu nĩkĩahinyagĩrĩria ũndũ ũmwe ibukuinĩ rĩmwe na gĩkatabania ũhoro ũcio na ng'ano nyingĩ.
1058	entertainment	Television nene na nyingĩ nĩ ciekĩrĩtwo kũndũ kũingĩ Rome nĩ getha andũ meyonere igongona.
414	entertainment	Sophocles na Aristophanes nĩ mathako moĩkaine mũno, na mũthakĩre wamo nĩ wonekaga ũrĩ ũmwe wa wĩra ũrĩa mwega mũno wandĩki-inĩ wa mabuku.
39	entertainment	Kĩbindi nokiaheaga ciana mwerekera wa mabuku marĩa cigwetha na cithome rĩrĩa ciathiĩ library.
480	entertainment	Accordion nayo, nĨgetha ũgĨe mũgambo mũnene, ũhũthagĨra bellows na pressure kana ihenya inene.
1896	entertainment	No wone pĩramĩndi nduma-inĩ na no ũcione ũkirĩte mbere ya monanio maambĩrĩirie.
1602	entertainment	Mũhiano wa maũndũ marĩa mekĩkaga icigĩrĩra icio nĩ gũtega, gũtega thamaki, kũhũra mbica, kũona nyoni, na gũcerera parks na gũthoma ũhoro ũigiĩ marĩa matũrigicĩirie.
1898	entertainment	Sphinix nĩ ta gĩtambaya gĩa kuoera mbica na ta mũtaarĩria wa rũgano rũraya.
1797	entertainment	Kaingĩ nĩikoragwo na irio cia mwanya, gĩa kũnyua na mendekithia ma kũheana maũndũ ma gũkenania, nĩgeetha maige ageni marĩ akenu, na mamaige kũndũ kũu.
344	entertainment	ĩrĩa nĩ yakorago ĩkĩmemerekia na thiomi cia gĩthũngũ, Japanese, kĩũngano kĩu gĩkoragwo thĩ yothe nĩ kĩrambĩrĩria tabarĩra cia ũmemerekia na thiomi ta Spanish, Italian na Korea gutumĩra TV, rũrenda na thimu cia moko.
1209	entertainment	Mbele ya Simpsons, Simon nĩ arutĩte wĩra monanio inĩ maingĩ iturwa-inĩ itiganĩte.
1235	entertainment	ũndũ ũcio nĩ ũrĩhotithagia athaki kwerekeria ciĩko na mĩthiĩre ya mĩthako ya video na njĩra ya gũtwarĩra mũtambo ũcio rĩera-inĩ.
309	entertainment	Andũ matanyihĩirie igana rĩmwe nĩ makinyĩte iruga-inĩ rĩu, nĩ guo gũkenerera gũthira kwa mwaka umwe kuma rĩrĩa ahikania acio mekire ũhiki.
1020	entertainment	Nyiĩmbo igĩrĩ movie-inĩ iyo nĩcio The fools who dream na City of stars, nĩcio ciathuriro irĩ ta nyiĩmbo iria njega mũno original. Nayo studio ya Lionsgate ĩgĩcagũrwo maita mĩrongo ĩrĩ na matandatũ ũngĩringithania na studio icio-ingĩ.
1648	geography	Gikoni kĩu kĩũmũ kĩrĩ na ũtungu ta wa kiromita mĩrongo mũgwanja mwena-inĩ ũrĩa ũkuhĩrĩirie na ũtungu wa kiromita igana mwena ũrĩa ũraihĩrĩirie.
1690	geography	Waingaingĩra mwena wa mũhuro nĩ Irurumo cia Niagara na mwena wa rũgongo nĩ mũciĩ wa ũthaka wa kĩ-ndũire ũtarĩ mũrugũrie wa Muskoka na Kũrĩa kũrĩ mbere ya kũu .
1903	geography	Ellsworth Land nĩ gĩcigo kĩrĩ mũhuro wa Gĩcigĩrĩra kĩnyitanĩte na thĩ nyũmũ, na gĩkahakanio nĩ Iria rĩa Bellingshausen.
891	geography	South Pole Traverse (kana Njĩra ya Gĩĩtwari) mũtoongoro wa kiromita ngiri ĩmwe na magana matandatũ kuuma Ceceni ya McMurdo ĩrĩa ĩrĩ Ross Sea nginya Pole.
706	geography	Kiraihĩire igũrũ rĩa mũthia wa rũgongo rwa Machu Picchu nĩ kĩrĩma gĩkĩ kĩinamu, kaĩngĩ gĩkoragwo kĩrĩ rũgito rwa kũhũũrĩra mbica nyingi cia mĩanangĩko ĩo.
117	geography	Enceladus nĩkĩo kĩndũ kĩrĩa kĩonagerĩria mũno harĩ indo iria itũthiũrũrũkaga riũa, yonanagia hakuhĩ mĩrongo kenda harĩ igana ya ũtheri wa riũa ũrĩa ũrikinyagĩrũa.
1459	geography	Gũtirĩ kĩndũ kĩngĩ kĩonekaga tiga igũrũ rĩtheri rĩtarĩ kĩndũ, na irĩma nyingĩ ithiũrũrũkĩirie. Nĩ kĩndũ kĩnini gĩa thĩ ĩno kĩonekaga kuuma thĩiniĩ wa ngurunga ĩno.
400	geography	rĩu cia Japan.Japan warĩ bũrũri  ũrĩ gĩcigĩrĩra-inĩ o ta Britain
139	geography	Rĩrĩa kĩarĩ igũrũ mũno, kĩhuhũkanio gĩa Tropical Cyclone Gonu, gĩtanĩtio na kĩondo kĩa mahuti ma mĩkĩndũ nĩ rũthiomi rwa maldives, gĩakinyĩtie huho cia kiromita magana merĩ ma mĩrongo ĩna harĩ ithaa (mairo igana rĩmwe rĩa mĩrongo ĩna na kenda harĩ ithaa)
429	geography	Mũigana wa Turkey hamwe na maria, ũkoragwo 783,563 square kilometers (300,948 sq mi) kũrĩa 755,688 ĩkoragwo south west Asia na 23,764 square kilometers (9,174 sq mi) ciĩ Europe.
1900	geography	Icigĩrĩra cia Mũhuro wa Shetland, iria ciahumbũrirwo mwaka-inĩ wa ngiri ĩmwe ya magana manana ma ikũmi na keenda, nĩ ing’ang’anagĩrwo nĩ mabũrũri maigana ũna na ikoragwo na kambĩ iria nyingĩ cia mbirarũ, na ikũmi na ithathatũ ciacio nĩiraruta wĩra kũrĩ mwaka wa ngiri igĩrĩ na mĩrongo ĩĩrĩ.
1765	geography	Apia nĩguo mũciĩ mũnene wa Samoa. Itũũra rĩu rĩrĩ gĩcigĩrĩra-inĩ kĩa Upolu na rĩrĩ na mũigana wa andũ ũnyihĩire ngiri mĩrongo ĩna hanini .
326	geography	Na tondu kĩhuhũkanio kĩu nĩ kĩraihĩrĩirie thĩ nyũmũ, nĩ ũtuĩkĩte ũndũ mũritu gũthima maumĩrĩra kũrĩ bũrũri wa America kana Carribean.
1649	geography	Nĩ gĩceke rungu rwa maria mwena-inĩ ũrĩa ũkuhĩrĩirie na gĩgatunguha rungu rwa kũrĩa gũtũũgĩru.
1731	geography	Mĩtitũ ĩno to ya itomboya cia mangrove o na kũrĩ ũguo – nĩ hamwe na icunjĩ imwe iria itũire ĩĩtirĩtie ya mĩtitũ mĩnene ĩrĩa hĩndĩ ĩmwe yahumbĩrĩte mĩtambũrũko ya Ganget.
289	geography	Mabu ya United States Geological Survey yonanirie gũtirĩ ithingithia thĩ-inĩ wa Iceland wiki ĩ mwe mbere.
1457	geography	Ĩrĩ igũrũ wa kĩrĩma kĩmwe rũgũrũ rwa Mecca, ngurunga ĩno ĩkoragwo ĩraihanĩrĩirie na thĩ ĩyo ĩngĩ yoothe.
